id	url	html_path	headers_path	html_sha256	headers_sha256	retrieved_at	http_status	last_modified
intro	https://www.promptfoo.dev/docs/intro/	knowledge/primary/PRFO/pages/intro/index.html	knowledge/primary/PRFO/pages/intro/response-headers.txt	bf1121f7da1ccf7fefb17d21094dd51b04f38e2e557a7300f76832ecd14eec30	6b13df8bb123cd663d6156aae6ea7011087543841b393bc484cbb75d4754101a	2026-06-10T07:41:37Z	200	not-provided
